Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-03-18,363.50555419921875,368.37110416522074,362.8277084837041,366.2911796002453,115349100
2021-03-19,362.8329772949219,364.7799824618673,360.6623728633488,363.20560482975657,113624500
2021-03-22,365.73016357421875,367.10891663764517,363.28942068287944,363.3453133880508,73778600
2021-03-23,362.8515930175781,366.54065388487237,362.06906667782835,365.09671154896347,90686600
2021-03-24,361.00701904296875,365.87920816679144,360.9604512667513,364.2489379839986,97588600
2021-03-25,363.03790283203125,363.82972563036685,357.63470442840975,359.5724129695901,116128600
2021-03-26,368.8882141113281,369.28878794295866,363.587505033435,364.18370331754596,114409100
2021-03-29,368.701904296875,369.60554090899944,365.93510175704296,367.4163152580118,108107600
2021-03-30,367.7237548828125,368.39449575639236,366.1307275395253,367.4349664373488,76262200
2021-03-31,369.21429443359375,370.7700506223906,368.2640899656706,368.29203631973724,112734200
2021-04-01,373.2015075683594,373.2574287119727,370.9377673643158,371.1427167920272,99682900
2021-04-05,378.5580139160156,379.0983479190761,375.7819150666603,375.8564291896752,91684800
2021-04-06,378.33441162109375,379.37777983436615,377.66367085118264,377.99905545096397,62021000
2021-04-07,378.7723693847656,379.11705058317233,377.7103794337197,378.16684605543014,55836300
2021-04-08,380.5702819824219,380.626174688792,379.089068404298,380.0206514166771,57863100
2021-04-09,383.3370666503906,383.5047731912766,380.328071856803,380.4491821914655,61104600
2021-04-12,383.47686767578125,383.74700629608895,382.1353857837753,382.74090909191403,56704900
2021-04-13,384.61328125,385.2374542676468,382.99233619082685,383.3742885703342,56551000
2021-04-14,383.2997741699219,385.63802778616787,382.75944019749284,384.5853346192152,61659900
2021-04-15,387.41741943359375,387.6875864651336,385.3865753074208,385.43314308577106,60229800
2021-04-16,388.71234130859375,389.3178645876654,387.28702042046496,388.70301638087244,82037300
2021-04-19,386.8024597167969,388.22778016518436,385.47962815275037,387.7806386470386,78498500
2021-04-20,383.97052001953125,386.69072605086455,382.498603179726,385.5914650988826,81851800
2021-04-21,387.603759765625,387.808709170284,383.2159832062883,383.35574340510965,66793000
2021-04-22,384.06365966796875,388.2651075101176,383.0016699793457,387.43601353904774,97582800
2021-04-23,388.2279052734375,389.6346047551007,384.54816933952253,384.62268347334305,73209200
2021-04-26,389.038330078125,389.60661044348035,388.29307511302295,388.87997690212677,52182400
2021-04-27,388.9545593261719,389.5321647196547,387.81802682554365,389.3365118024942,51303100
2021-04-28,388.8426513671875,390.34251444446187,388.37685997158,389.22460372314373,51238900
2021-04-29,391.3207702636719,391.93561848281814,387.9484442011052,391.5629909520302,78544300
2021-04-30,388.74957275390625,389.90475500080083,387.8552610382918,389.057011063111,85527000
2021-05-03,389.5880126953125,391.1157939955126,389.0942748542552,390.7338415630485,68128300
2021-05-04,387.1845397949219,388.09750141176715,383.5048038327527,387.60376353614816,101591200
2021-05-05,387.3056335449219,389.0570141395226,386.7466780571217,388.8241183887439,60162200
2021-05-06,390.39849853515625,390.52890537303807,385.3772524687335,387.38015025282107,74321400
2021-05-07,393.2397766113281,393.89189602548134,390.48229913565626,391.16236490015007,67733800
2021-05-10,389.3457946777344,393.81738162988034,389.2246843410474,393.59381081117,81852400
2021-05-11,385.87091064453125,386.85838615611584,382.00484764015937,384.8368673639602,116888000
2021-05-12,377.6731262207031,384.3618863785904,376.35959057471223,383.09494694764567,134811000
2021-05-13,382.20989990234375,384.13828367571983,379.17293000396353,379.21952621514686,106394000
2021-05-14,388.0788269042969,388.9265708311616,384.9114504451291,384.9393967974584,82201600
2021-05-17,387.0913391113281,387.9018401628468,385.07911651757036,386.97025720812496,65129200
2021-05-18,383.75628662109375,387.59440386559174,383.597905008926,387.3521831986254,59810200
2021-05-19,382.7501525878906,382.92715562063444,377.5985000735296,379.07974196431326,106467100
2021-05-20,386.86773681640625,388.1253793888649,383.50473626977606,383.62581816312553,78022200
2021-05-21,386.5511169433594,389.5880871287696,386.0946502945075,388.3490656109407,76578700
2021-05-24,390.4915771484375,391.5628916889913,388.5445440665606,388.7867646935149,51376700
2021-05-25,389.62530517578125,391.92631656128196,389.047728204707,391.5723104358726,57451400
2021-05-26,390.39849853515625,390.90153289083105,389.1781270673312,390.21217056143115,43088600
2021-05-27,390.6034240722656,391.9355808710809,390.3239321287522,391.4232216191229,56707700
2021-05-28,391.3020935058594,392.42930086674016,391.069197778342,392.1684587891069,58520200
2021-06-01,390.95745849609375,393.7987753351119,390.5196133395258,393.65904356804924,54216600
2021-06-02,391.572265625,392.4107130596126,390.6034397848831,391.60953690489885,49097100
2021-06-03,390.1189880371094,391.2555203916502,387.79935555163786,389.2619476298755,58138800
2021-06-04,393.68701171875,393.985125124761,390.1842502722685,391.9635773504691,55938800
2021-06-07,393.304931640625,393.8545620629477,392.3733488713357,393.67755906241075,51555000
2021-06-08,393.3887939453125,394.2551591488768,391.5628995698148,394.1619951805077,47134300
2021-06-09,392.802001953125,394.30186550282065,392.5784311103021,394.22732293544,48436300
2021-06-10,394.6279296875,395.5781627079137,392.7088706477692,394.0224063180113,51020100
2021-06-11,395.2799987792969,395.3917841957337,393.8919491424424,395.17753829078254,45570800
2021-06-14,396.1649475097656,396.2674079810726,394.1527250628629,395.39171779317087,42358500
2021-06-15,395.4383544921875,396.3512876197017,394.56266421460623,396.3140447697688,51508500
2021-06-16,393.2304382324219,395.8016160944157,391.19029786804174,395.5780452993392,80386100
2021-06-17,393.10003662109375,394.07818729216916,390.63134762723126,392.8205731235447,90949700
2021-06-18,387.7969665527344,390.51671667728624,387.5913466663332,389.82509911514796,118676300
2021-06-21,393.3486022949219,393.53553981527546,388.7408804970825,389.55400451756464,72822000
2021-06-22,395.4515075683594,396.28334242612124,392.61957821975835,393.33926197819505,57700300
2021-06-23,394.9750061035156,396.33020373335535,394.8908927490569,395.5264348867474,49445400
2021-06-24,397.3114929199219,397.73205959660106,396.8628599421337,397.11522847080494,45110300
2021-06-25,398.7228088378906,399.1714418641056,397.73210252899935,398.05922899461444,58129500
2021-06-28,399.52667236328125,399.69489908000827,398.0499680897806,399.2462945020696,53159600
2021-06-29,399.7416076660156,400.5453764693619,399.2088612604478,399.9098343658785,35970500
2021-06-30,400.0780334472656,400.7509687229313,399.2555538300446,399.2835916114196,64827900
2021-07-01,402.29302978515625,402.4519295321796,400.7695773909706,400.83500837637206,53441000
2021-07-02,405.3680114746094,405.7231756894549,402.37718195001327,403.4520300284134,57697700
2021-07-06,404.6296081542969,405.63902514839896,401.9005028468746,405.4240498479031,68710400
2021-07-07,406.05963134765625,406.34003766118167,403.30248799530796,405.31193822358387,63549500
2021-07-08,402.7510681152344,403.5081166897468,399.57330096190816,400.75094475455643,97595200
2021-07-09,407.0503234863281,407.3494121346729,402.55475241821676,404.2557870176814,76238600
2021-07-12,408.50836181640625,408.76073035250516,406.536304788165,406.9662269112006,52889600
2021-07-13,407.1157531738281,409.21867209378087,406.8540577380294,407.72325737950405,52911300
2021-07-14,407.72332763671875,409.29352904474496,406.48028123314407,408.8075027783235,64130400
2021-07-15,406.3307189941406,407.05972983900836,404.43341971053184,406.38679455738685,55126400
2021-07-16,403.1436462402344,407.55510476141916,402.75111727654803,407.50838463044124,75874700
2021-07-19,397.19000244140625,403.20902632092094,394.38611039278754,398.3302530154178,147987000
2021-07-20,402.88189697265625,404.15300952398457,397.05913759218004,397.85357937142714,99608200
2021-07-21,406.1437683105469,406.28398573679834,402.83519609526724,404.07824240394586,64724400
2021-07-22,406.9942626953125,407.23727579624176,405.33997668113454,406.3213274734552,47878500
2021-07-23,411.1814270019531,411.51788035862415,408.2373460404216,408.91960818789283,63766600
2021-07-26,412.1907653808594,412.20012081384886,410.5458349664142,410.5925550860386,43719200
2021-07-27,410.3122863769531,411.18148619614936,407.4896830394306,411.15344841239045,67397100
2021-07-28,410.14398193359375,411.51789021824817,408.72335352250394,410.9384237416545,52472400
2021-07-29,411.8450927734375,412.9199125840506,411.0600062546591,411.0693616907412,47435300
2021-07-30,409.844970703125,411.29363706752343,409.15332449973266,409.2841865056366,68951200
2021-08-02,408.9850769042969,412.10674026622047,408.62991264660883,411.5553115323718,58783300
2021-08-03,412.3123779296875,412.4338844991458,407.5925037276187,409.7795364098606,58053900
2021-08-04,410.2842712402344,412.2843664783354,410.0506135217893,411.0319645301903,46732200
2021-08-05,412.88250732421875,412.96662067268136,411.1253968736616,411.4431679198543,38969700
2021-08-06,413.56475830078125,413.9853535543252,412.9198607907698,413.2002671340216,46930000
2021-08-09,413.228271484375,413.85445807390835,412.46186747322616,413.5366870620658,41222600
2021-08-10,413.74237060546875,414.4526991663154,412.9946773475972,413.6769396016709,43339300
2021-08-11,414.77044677734375,414.8639155599606,413.6862716488568,414.80783999492405,44034300
2021-08-12,416.01348876953125,416.15370620330873,413.72366049428854,414.62089804805976,38909400
2021-08-13,416.7705383300781,416.7892206760995,415.9760965228515,416.4620942233985,39470300
2021-08-16,417.7518310546875,417.8826645039691,413.91983997608867,415.4713301600155,73740000
2021-08-17,415.01348876953125,415.87333317500145,412.032014089514,415.2003978250957,92673900
2021-08-18,410.47113037109375,415.5648794226537,410.2281457688839,414.004033503329,89351900
2021-08-19,411.10662841796875,412.30298304453,407.6111188768107,407.7513077712783,92812200
2021-08-20,414.3779296875,414.7050561972092,410.9665327094938,411.452559017406,72008700
2021-08-23,418.0229797363281,418.92957275106846,414.4526832434195,416.0602493564847,54973000
2021-08-24,418.6865234375,419.21926979163254,418.1724879522138,418.6865234375,38744700
2021-08-25,419.5650939941406,420.0791294982954,418.49960124676494,418.87347636542324,40529700
2021-08-26,417.08831787109375,419.5183349461485,416.9948490937456,419.2846772641112,57829600
2021-08-27,420.8175048828125,421.19135148689224,417.83603043980827,417.8921060042868,77235100
2021-08-30,422.6680603027344,423.4531466839395,421.2474033554113,421.4904164695936,48357400
2021-08-31,422.0419006347656,422.91110047218524,421.4437517278113,422.57464706002395,59300200
2021-09-01,422.26617431640625,423.49053835442544,422.03251662178167,422.97650283531857,48721400
2021-09-02,423.56524658203125,424.36901521225076,422.36892054735074,423.6867531244278,42501000
2021-09-03,423.4624938964844,423.9765579301553,422.0325099688313,422.4344228744772,47170500
2021-09-07,421.9484558105469,423.2102132231523,421.2755204253354,423.1167444291313,51671500
2021-09-08,421.43438720703125,422.14471575872943,419.51837690907405,421.4157048587594,56181900
2021-09-09,419.6305236816406,422.9858446456514,419.38751055980504,421.23808970978325,57970400
2021-09-10,416.3219909667969,421.9764965107279,416.2004843859975,421.5559297187358,89948200
2021-09-13,417.38739013671875,419.57445120398825,415.07885103030503,419.31275573342043,83738600
2021-09-14,415.1349792480469,419.032373751366,414.24706856986353,418.8267538323482,78197100
2021-09-15,418.6024169921875,419.0977701394543,414.4526542585058,415.5555116773011,78792200
2021-09-16,417.9388427734375,419.0510271190857,414.99473310868217,418.07903168064803,77786700
2021-09-17,413.86767578125,417.59004823430996,413.51137369740354,417.168134146106,118425000
2021-09-20,406.96673583984375,409.32954038102963,402.10981691745377,407.7543373535724,166445500
2021-09-21,406.5823059082031,410.59533949300106,406.0572382327374,409.30141250201683,92526100
2021-09-22,410.5484619140625,412.5831207202877,406.69483696311266,408.85136298150707,102350100
2021-09-23,415.5366516113281,417.14001100580157,412.17996661282217,412.4143728690153,76396000
2021-09-24,416.2211608886719,416.9337651199925,413.6895616772255,413.90522575092706,62094800
2021-09-27,415.03033447265625,416.3523605127942,414.33647253059087,415.18971469523467,61371100
2021-09-28,406.6666564941406,412.59245249230736,405.9353102459773,412.2642780676356,130436300
2021-09-29,407.35113525390625,409.7795802277792,406.7885546104285,408.0449684995728,82329200
2021-09-30,402.3724670410156,409.52652283633495,402.03490711070083,408.82330398006496,140506000
2021-10-01,407.1542663574219,408.8326231008619,400.58153463739126,404.0976283486504,129240100
2021-10-04,401.9035339355469,406.891676446688,399.7657217841494,405.99156459254795,128570000
2021-10-05,406.08538818359375,408.3262970264828,402.6068074886927,403.4037658375677,90682500
2021-10-06,407.7731628417969,407.97944151471984,400.8722556277345,402.4943287877646,113032200
2021-10-07,411.2986145019531,414.1302318975777,410.867314983928,411.04546603542565,72437500
2021-10-08,410.5484619140625,412.45186810178103,409.92026919841044,412.06743842451107,74557400
2021-10-11,407.57623291015625,412.79881127574237,407.5105922896659,409.89216791478833,65233300
2021-10-12,406.57293701171875,408.89825725037673,405.7853354665387,408.4950853785661,71181200
2021-10-13,408.0356140136719,408.8513431322092,404.6226741156243,407.594929147859,72974000
2021-10-14,414.8990173339844,415.0490407513381,411.2235151439211,411.69232759288604,70236800
