Price,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean_30,Rolling_STD_30
Ticker,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,
2017-05-15,207.8374481201172,207.95853474314416,207.10227085337718,207.11957271308162,61918900,0.005523247165569067,204.91988677978514,0.00400897875156914
2017-05-16,207.64723205566406,208.1575248978483,207.258025874294,208.13157869892072,51241800,-0.0009152155502948345,205.05682983398438,0.0039948674579871
2017-05-17,203.96273803710938,207.64724366280345,203.90218810458956,207.64724366280345,172174100,-0.017744007382515914,205.06663258870444,0.0052218707058061175
2017-05-18,204.78440856933594,205.63201528405148,203.6254210398754,203.88489625385785,107047700,0.004028532564987808,205.12400563557944,0.005238024163746768
2017-05-19,206.11630249023438,206.78228560117083,205.21680363182136,205.2686960201495,115011400,0.006503883426493884,205.20674641927084,0.005341562902606937
2017-05-22,207.16290283203125,207.32723757069516,206.5574694770516,206.62665054837157,61010600,0.005077717430170159,205.33129425048827,0.0054006594683583395
2017-05-23,207.6212921142578,207.78562684405628,207.15423412457204,207.53479598358814,48341700,0.0022126996482485506,205.4670857747396,0.005408461255774853
2017-05-24,208.1056671142578,208.20945192723073,207.51752238000833,207.85484941708714,46927700,0.0023329736322681427,205.6270960489909,0.005404819775666876
2017-05-25,209.10025024414062,209.37702726719854,208.40833408140554,208.61590365124414,64071700,0.004779221746694429,205.8499532063802,0.005361024716344351
2017-05-26,209.05703735351562,209.2213588810894,208.83215269928246,208.90999129615258,46629900,-0.00020666111386546948,206.11519266764324,0.00517357642967791
2017-05-30,208.87538146972656,209.12619910229242,208.5813157770756,208.7369929564361,35201900,-0.0008689297719353117,206.3149861653646,0.004985326346708897
2017-05-31,208.823486328125,209.20404813593743,208.13155696823463,209.16944440934273,91796000,-0.0002484502541008071,206.53323109944662,0.004935022699823856
2017-06-01,210.4841766357422,210.50147850460962,208.99653265216156,209.28195409990823,68962000,0.007952603113845713,206.81922861735026,0.005057979065682813
2017-06-02,211.18470764160156,211.3403980348541,210.24196054050776,210.53602626420476,88666100,0.003328188451294789,207.07380065917968,0.004911105514003419
2017-06-05,211.02906799316406,211.2971875652669,210.83012949986428,211.01176612473392,44698800,-0.0007369835163520966,207.34480692545574,0.004855002338753654
2017-06-06,210.3544158935547,211.02038598008141,210.27656409337987,210.466845031661,50375400,-0.0031969628924828353,207.5189412434896,0.004562344588674175
2017-06-07,210.7435760498047,210.96844747433232,210.02570052088976,210.69168365933325,54144300,0.0018500213299392776,207.6662628173828,0.004469876657947697
2017-06-08,210.84739685058594,211.32309917359729,210.3198021282382,210.83875251651543,65950700,0.0004926404055927147,207.82136942545574,0.004462922633157124
2017-06-09,210.52737426757812,211.91121990384883,209.26460209199337,211.11550569356558,132256400,-0.0015177924308669155,207.96004282633464,0.004482073827016563
2017-06-12,210.4841766357422,210.53606904488538,209.6365698256655,210.2852513348736,86108100,-0.00020518771958388804,208.11226959228514,0.004453110198696419
2017-06-13,211.51341247558594,211.56530488286464,210.6744500313574,211.0204082115211,60067000,0.0048898489962261316,208.28150431315103,0.004506449729506326
2017-06-14,211.24526977539062,211.79015318961186,210.42359609192093,211.78150885516482,78602300,-0.0012677337907649466,208.4392064412435,0.004522003921152968
2017-06-15,210.83877563476562,210.95986231231313,209.61925132681426,209.8960152194408,66464900,-0.0019242757059469984,208.5917175292969,0.004534562001052539
2017-06-16,210.88478088378906,211.04991698387204,210.00696819501678,210.99777153370127,84553100,0.00021820108224845924,208.7376912434896,0.0045347772184121974
2017-06-19,212.6404266357422,212.70125857570505,211.61485078809721,211.71045520387923,65123800,0.008325142025875198,208.9150858561198,0.004709854562161141
2017-06-20,211.20639038085938,212.2927983226885,211.18901740229742,212.2841118334075,56906400,-0.00674394929304456,209.04583435058595,0.0049080147995246275
2017-06-21,211.1542205810547,211.7104608526788,210.68489823948386,211.59748345778655,55977600,-0.00024700862370030663,209.18118642171223,0.0049022112050111305
2017-06-22,211.05865478515625,211.6583541315483,210.88483215505542,211.16295897267005,44148100,-0.00045258766618760937,209.30095316569012,0.004901417271947137
2017-06-23,211.31065368652344,211.64091261892133,210.7370272213611,211.11944486480266,66986800,0.0011939756823700076,209.44324798583983,0.004877158790639079
2017-06-26,211.44970703125,212.3970646667427,211.2411252311376,211.97987454289122,56700500,0.0006580517465666347,209.6017110188802,0.004856738276945753
2017-06-27,209.74624633789062,211.52795786080534,209.7288600990162,211.2324448471982,82247700,-0.00805610335089102,209.66533762613932,0.00502820131805675
2017-06-28,211.6235809326172,211.82347628093936,210.52847323786168,210.76314106699724,70042600,0.008950503894607387,209.79788258870443,0.005262013671361404
2017-06-29,209.76368713378906,211.82351270535796,208.55560182319115,211.77136723698678,106949700,-0.008788688815450696,209.99124755859376,0.004359389478154848
2017-06-30,210.1547393798828,210.9456474858864,209.96353053531456,210.57191628538862,86820700,0.0018642513937330296,210.17025858561198,0.0043243586979248155
2017-07-03,210.51107788085938,211.5279540165934,210.51107788085938,211.09339088533196,39153800,0.0016956005942478924,210.3167510986328,0.004195624075771608
2017-07-05,210.99778747558594,211.2063692920283,210.06781600456577,210.8761103287231,54427600,0.0023120379204082386,210.4445805867513,0.004126200167649773
2017-07-06,209.06837463378906,210.3546780937602,208.88585224021858,210.23300091865235,65400800,-0.009144232576467792,210.49281667073566,0.0044807652866902265
2017-07-07,210.42416381835938,210.5719136942868,209.07701543431983,209.64195547243426,57972300,0.006484908044773086,210.57009989420573,0.004609861053660063
2017-07-10,210.65016174316406,211.02389299205186,210.11999410763698,210.42419365296854,36663300,0.0010740112765745824,210.62176361083985,0.004536982410529116
2017-07-11,210.49371337890625,210.80659939619719,209.3290872496961,210.65014975664388,50354600,-0.0007426928275923173,210.6696528116862,0.0045399224716553095
2017-07-12,212.0755157470703,212.24065187535012,211.45844346560077,211.45844346560077,59610400,0.007514724989989174,210.7763239542643,0.004723725386533674
2017-07-13,212.43185424804688,212.54484491380276,211.85822769210736,212.0842090236191,39471600,0.001680243472337306,210.8966028849284,0.004726062199912048
2017-07-14,213.42263793945312,213.77898288163507,212.33623013656714,212.43183455369368,60262700,0.0046640071702681585,210.9945515950521,0.004585249649171624
2017-07-17,213.39657592773438,213.7268481601751,213.22275332290783,213.34443047246788,33531900,-0.00012211456090305273,211.0682805379232,0.004554316076574982
2017-07-18,213.50958251953125,213.56172797868854,212.64914265798896,212.988101404327,42742500,0.0005295614107470037,211.15096435546874,0.004549689485581552
