Price,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean_30,Rolling_STD_30
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,
2015-01-02,14.620667457580566,14.883333206176758,14.21733283996582,14.857999801635742,71466000,,,
2015-01-05,14.005999565124512,14.433333396911621,13.810667037963867,14.303333282470703,80527500,-0.04204102817052724,,
2015-01-06,14.085332870483398,14.279999732971191,13.61400032043457,14.003999710083008,93928500,0.005664237314159992,,
2015-01-07,14.063332557678223,14.3186674118042,13.985333442687988,14.223333358764648,44526000,-0.0015619306272327549,,
2015-01-08,14.041333198547363,14.25333309173584,14.000666618347168,14.187333106994629,51637500,-0.0015643062581811584,,
2015-01-09,13.77733325958252,13.998666763305664,13.663999557495117,13.928000450134277,70024500,-0.018801629106854012,,
2015-01-12,13.480667114257812,13.631333351135254,13.283332824707031,13.536666870117188,89254500,-0.021532914950603166,,
2015-01-13,13.616666793823242,13.840666770935059,13.394000053405762,13.554667472839355,67159500,0.010088497728839352,,
2015-01-14,12.845999717712402,13.013333320617676,12.333333015441895,12.388667106628418,173278500,-0.05659733676235856,,
2015-01-15,12.791333198547363,13.050000190734863,12.666666984558105,12.965999603271484,78247500,-0.004255528597720826,,
2015-01-16,12.871333122253418,12.965999603271484,12.643333435058594,12.713333129882812,54048000,0.006254228739435819,,
2015-01-20,12.795332908630371,12.941332817077637,12.469332695007324,12.924667358398438,67548000,-0.00590461088227523,,
2015-01-21,13.104666709899902,13.245332717895508,12.633999824523926,12.636667251586914,62295000,0.024175518017267583,,
2015-01-22,13.441332817077637,13.549332618713379,13.013333320617676,13.133333206176758,61753500,0.02569055090301542,,
2015-01-23,13.419333457946777,13.566666603088379,13.222000122070312,13.352666854858398,51579000,-0.0016366947705445112,,
2015-01-26,13.770000457763672,13.907999992370605,13.403332710266113,13.45533275604248,48517500,0.02613147671721605,,
2015-01-27,13.732000350952148,13.868666648864746,13.553333282470703,13.628000259399414,41715000,-0.0027596300325537504,,
2015-01-28,13.291333198547363,13.758000373840332,13.227999687194824,13.740667343139648,47244000,-0.03209052877530916,,
2015-01-29,13.680000305175781,13.732000350952148,13.100000381469727,13.404666900634766,53221500,0.02924214605280495,,
2015-01-30,13.573332786560059,13.83133316040039,13.533332824707031,13.597332954406738,45105000,-0.007797333058199185,,
2015-02-02,14.062666893005371,14.130000114440918,13.553333282470703,13.597999572753906,62238000,0.0360511389604945,,
2015-02-03,14.557332992553711,14.691332817077637,14.084667205810547,14.214667320251465,72393000,0.0351758385028933,,
2015-02-04,14.569999694824219,14.76533317565918,14.453332901000977,14.552666664123535,49581000,0.0008701251992371262,,
2015-02-05,14.732666969299316,15.031999588012695,14.642666816711426,14.658666610717773,52843500,0.011164535201252157,,
2015-02-06,14.490667343139648,14.893333435058594,14.433333396911621,14.800000190734863,48658500,-0.016426056915829212,,
2015-02-09,14.498666763305664,14.528667449951172,14.13266658782959,14.358667373657227,52086000,0.0005520394593698796,,
2015-02-10,14.419333457946777,14.699999809265137,14.333333015441895,14.50333309173584,80857500,-0.005471765552931385,,
2015-02-11,14.186667442321777,14.315999984741211,13.8186674118042,14.147333145141602,146536500,-0.016135698387415576,,
2015-02-12,13.525333404541016,13.53933334350586,12.885333061218262,12.904666900634766,234744000,-0.04661658846022321,,
2015-02-13,13.584667205810547,13.732666969299316,13.394000053405762,13.526666641235352,92865000,0.004386864226918918,13.787844467163087,
2015-02-17,13.623332977294922,13.713333129882812,13.433333396911621,13.713333129882812,59694000,0.0028462803614237586,13.754599984486898,0.022889121330472054
2015-02-18,13.630666732788086,13.744667053222656,13.506667137145996,13.611332893371582,40704000,0.0005383231478952588,13.742088890075683,0.021611301690174577
2015-02-19,14.11400032043457,14.162667274475098,13.583333015441895,13.666666984558105,77311500,0.035459277020091884,13.743044471740722,0.022575888546573886
2015-02-20,14.473999977111816,14.506667137145996,13.987333297729492,14.052000045776367,89731500,0.025506564298148016,13.756733385721843,0.023034514084848287
2015-02-23,13.822667121887207,14.546667098999023,13.755332946777344,14.37733268737793,127497000,-0.04500019733692018,13.749444516499837,0.024531876312149703
2015-02-24,13.607333183288574,13.81933307647705,13.446666717529297,13.81933307647705,99054000,-0.015578320500655551,13.743777847290039,0.02445466843254794
2015-02-25,13.583999633789062,13.809332847595215,13.505332946777344,13.662667274475098,58642500,-0.001714777553045277,13.747222264607748,0.024121763026471194
2015-02-26,13.812666893005371,14.072667121887207,13.481332778930664,13.600000381469727,97093500,0.016833573717678796,13.753755601247152,0.02424496927958843
2015-02-27,13.555999755859375,13.903332710266113,13.520000457763672,13.793333053588867,58231500,-0.0185820116516362,13.777422269185385,0.022036472865036273
2015-03-02,13.155332565307617,13.555999755859375,13.055333137512207,13.513333320617676,118831500,-0.02955644716492234,13.789555581410726,0.022757681980314658
2015-03-03,13.303999900817871,13.349332809448242,13.021332740783691,13.120667457580566,66484500,0.011300918070464405,13.803977807362875,0.022815010848542882
2015-03-04,13.496000289916992,13.501333236694336,13.147333145141602,13.283332824707031,63330000,0.014431779204036044,13.827333386739095,0.022893852018034413
2015-03-05,13.375332832336426,13.746000289916992,13.34333324432373,13.523332595825195,73155000,-0.008940979178158281,13.836355590820313,0.022585704740165868
2015-03-06,12.925333023071289,13.383333206176758,12.8100004196167,13.280667304992676,100686000,-0.03364400833280279,13.819155597686768,0.022937794903464898
2015-03-09,12.725333213806152,12.965999603271484,12.550000190734863,12.959333419799805,101050500,-0.015473474370690798,13.796022256215414,0.023088643191701855
2015-03-10,12.687999725341797,12.899999618530273,12.506667137145996,12.564000129699707,83695500,-0.0029337926038629503,13.759955565134684,0.022490841132851304
2015-03-11,12.916000366210938,13.078666687011719,12.734000205993652,12.743332862854004,74623500,0.017969786081706296,13.732755565643311,0.022798245407812993
2015-03-12,12.73799991607666,12.963333129882812,12.649999618530273,12.916666984558105,62239500,-0.013781390917263936,13.714311122894287,0.022196190292043328
2015-03-13,12.578666687011719,12.783332824707031,12.48799991607666,12.596667289733887,81514500,-0.012508496633278132,13.677600002288818,0.021521754461683456
2015-03-16,13.046667098999023,13.060667037963867,12.653332710266113,12.800000190734863,84432000,0.037205883869277256,13.660044479370118,0.02268190885789684
2015-03-17,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500,-0.00495657224609003,13.624022261301677,0.021576449353858294
2015-03-18,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500,0.030709164308927006,13.584800052642823,0.021321867257918955
2015-03-19,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000,-0.025210528438961433,13.533911164601644,0.021704401160367988
2015-03-20,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500,0.012420115455768377,13.483000024159749,0.021734751924132982
2015-03-23,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000,0.007825204316233458,13.443600018819174,0.021684974769373352
2015-03-24,13.447999954223633,13.586000442504883,13.316666603088379,13.438667297363281,54748500,0.010469325694766773,13.408577791849773,0.021809977275254445
2015-03-25,12.953332901000977,13.239333152770996,12.846667289733887,13.218000411987305,85956000,-0.036783689389238594,13.359711106618246,0.022699405649095332
2015-03-26,12.694000244140625,12.986000061035156,12.646666526794434,12.928000450134277,61920000,-0.020020535165919506,13.30995553334554,0.022785970023756534
2015-03-27,12.333333015441895,12.619333267211914,12.09333324432373,12.604666709899902,129073500,-0.028412417028683246,13.270222187042236,0.021818539332254756
2015-03-30,12.704667091369629,12.816666603088379,12.119999885559082,12.390000343322754,151342500,0.030108169094502424,13.240888849894207,0.022603557266879834
2015-03-31,12.584667205810547,12.917332649230957,12.560667037963867,12.902000427246094,75399000,-0.009445338842494988,13.206266657511394,0.022624403486576676
2015-04-01,12.505999565124512,12.819999694824219,12.403332710266113,12.579999923706055,56919000,-0.0062510704017435526,13.168777751922608,0.022628035896628304
2015-04-02,12.733332633972168,12.881999969482422,12.666666984558105,12.682000160217285,75156000,0.018177920738268627,13.122755495707194,0.021831195837955595
2015-04-06,13.539999961853027,13.850000381469727,13.166666984558105,13.199999809265137,186837000,0.06335084074758979,13.091622161865235,0.024479566076226086
2015-04-07,13.550000190734863,13.670666694641113,13.409333229064941,13.500666618347168,65218500,0.0007385693434276419,13.082533264160157,0.023089667022821565
2015-04-08,13.844667434692383,14.0600004196167,13.724666595458984,13.880000114440918,94546500,0.02174665976455148,13.090444405873617,0.023249124699437827
2015-04-09,14.005999565124512,14.024666786193848,13.7413330078125,13.895333290100098,57003000,0.011653015949509848,13.104511070251466,0.02332653050821514
2015-04-10,14.0600004196167,14.109999656677246,13.933333396911621,13.989999771118164,61015500,0.0038555516327911654,13.112755521138508,0.02314781885046194
2015-04-13,13.985333442687988,14.199999809265137,13.936667442321777,14.029333114624023,56373000,-0.005310595640134919,13.127066644032796,0.022889039946659757
2015-04-14,13.830666542053223,13.965999603271484,13.699999809265137,13.904666900634766,45390000,-0.011059221524362783,13.149577776590982,0.02227019811949892
2015-04-15,13.85533332824707,13.97266674041748,13.773332595825195,13.830666542053223,29286000,0.0017834849910411954,13.16795555750529,0.022199451198885237
2015-04-16,13.779999732971191,13.944666862487793,13.752667427062988,13.846667289733887,24886500,-0.005437155028403029,13.177422205607096,0.022099291245253824
2015-04-17,13.78600025177002,13.791999816894531,13.566666603088379,13.666000366210938,37048500,0.0004354513000803806,13.191111119588216,0.022021066746134608
2015-04-20,13.684666633605957,13.856666564941406,13.59000015258789,13.785332679748535,38389500,-0.007350472676152187,13.216422239939371,0.021088250251601416
2015-04-21,13.96066665649414,14.050000190734863,13.620667457580566,13.720000267028809,51487500,0.02016856020521529,13.257600021362304,0.0210670465890932
2015-04-22,14.629332542419434,14.791999816894531,14.112667083740234,14.166666984558105,117945000,0.04789641514821552,13.322311115264892,0.02254047656775867
2015-04-23,14.573332786560059,14.76533317565918,14.476667404174805,14.5513334274292,66168000,-0.0038279091473925053,13.37755552927653,0.022459141949387144
2015-04-24,14.562000274658203,14.720000267028809,14.534000396728516,14.699999809265137,36417000,-0.0007776197845633659,13.438355541229248,0.02222292285166089
2015-04-27,15.436667442321777,15.916666984558105,14.800000190734863,14.837332725524902,175089000,0.060065042656655576,13.533622233072917,0.024150783496345824
2015-04-28,15.36533260345459,15.699999809265137,15.20199966430664,15.649999618530273,91281000,-0.004621129472000773,13.610911083221435,0.02355433236512842
2015-04-29,15.49666690826416,15.664667129516602,15.175333023071289,15.33666706085205,59041500,0.00854744301337429,13.694733301798502,0.023471928826993987
2015-04-30,15.069999694824219,15.526000022888184,15.011333465576172,15.359333038330078,58678500,-0.027532837607318394,13.75104440053304,0.023779869980723223
2015-05-01,15.0686674118042,15.451333045959473,14.694000244140625,15.329333305358887,79225500,-8.840630703377261e-05,13.818555545806884,0.023140758405470425
2015-05-04,15.36733341217041,15.648667335510254,15.140666961669922,15.211999893188477,66519000,0.01982033262823535,13.890622234344482,0.02326085861572516
2015-05-05,15.529999732971191,15.966667175292969,15.275333404541016,15.850666999816895,86953500,0.010585201507501196,13.964666652679444,0.02327654465488582
2015-05-06,15.362000465393066,15.631333351135254,15.213333129882812,15.606666564941406,79063500,-0.01081772507834955,14.028466669718425,0.02344106814847575
2015-05-07,15.786666870117188,15.831999778747559,14.683333396911621,14.733332633972168,141838500,0.027643952080381284,14.122911135355631,0.02243868800797212
2015-05-08,15.77400016784668,15.894000053405762,15.579999923706055,15.732666969299316,70023000,-0.000802367109835278,14.225577799479167,0.021913158985612344
2015-05-11,15.965999603271484,16.191999435424805,15.687333106994629,15.752667427062988,85084500,0.012171892568897835,14.346666685740153,0.02084677940050327
2015-05-12,16.31599998474121,16.42333221435547,15.879332542419434,16.007333755493164,95451000,0.021921607801995036,14.467044448852539,0.02061112963872956
2015-05-13,16.211999893188477,16.553333282470703,16.149999618530273,16.507333755493164,81603000,-0.006374116918974937,14.587955538431803,0.0205259905755216
2015-05-14,16.273332595825195,16.326000213623047,16.083332061767578,16.321332931518555,43438500,0.0037831669775971744,14.713533306121827,0.020355392086253216
2015-05-15,16.589332580566406,16.626667022705078,16.166667938232422,16.261999130249023,67914000,0.019418271142708665,14.842066637674968,0.020375901851013272
2015-05-18,16.583332061767578,16.65999984741211,16.399999618530273,16.46666717529297,50298000,-0.0003617094762363715,14.943511041005452,0.017660786602520104
2015-05-19,16.47599983215332,16.733333587646484,16.40999984741211,16.562000274658203,55113000,-0.006472295749399448,15.041044362386067,0.01779649307557713
2015-05-20,16.290000915527344,16.516000747680664,16.091333389282227,16.475332260131836,56334000,-0.011289082211751178,15.122555478413899,0.017854607162362698
2015-05-21,16.374666213989258,16.441333770751953,16.157333374023438,16.20199966430664,29559000,0.005197378373454464,15.201511033376057,0.01781784866272019
2015-05-22,16.51533317565918,16.573333740234375,16.333999633789062,16.358667373657227,33346500,0.008590523912465953,15.283355458577473,0.01782491924826106
2015-05-26,16.497333526611328,16.799999237060547,16.433332443237305,16.511999130249023,52480500,-0.0010898750183484518,15.367088794708252,0.017752914616831775
2015-05-27,16.495332717895508,16.633333206176758,16.3700008392334,16.567333221435547,51123000,-0.00012128073379813475,15.455911000569662,0.017508104457509988
2015-05-28,16.76333236694336,16.786666870117188,16.336666107177734,16.468666076660156,54709500,0.016246998689338543,15.552844301859539,0.017585946724949758
2015-05-29,16.719999313354492,16.857999801635742,16.6286678314209,16.733333587646484,56839500,-0.0025849904207780883,15.650844287872314,0.017526698765322833
2015-06-01,16.6299991607666,16.773332595825195,16.49799919128418,16.76066780090332,37576500,-0.005382784466743784,15.745644251505533,0.017629300203562934
2015-06-02,16.55666732788086,16.626667022705078,16.420000076293945,16.594667434692383,32022000,-0.004409611340134401,15.841377607981364,0.01755812832060705
2015-06-03,16.599332809448242,16.71466636657715,16.46733283996582,16.546667098999023,26722500,0.0025769365731915794,15.929333146413168,0.017379321416753073
2015-06-04,16.39466667175293,16.6200008392334,16.380666732788086,16.5,36804000,-0.01232978096437809,15.988177617390951,0.01576832545938785
2015-06-05,16.609333038330078,16.64666748046875,16.3786678314209,16.399999618530273,45330000,0.013093670696398219,16.05604429244995,0.015784156043003556
2015-06-08,17.086000442504883,17.25,16.687332153320312,16.72333335876465,75255000,0.028698768522178453,16.140177631378172,0.016352354836425234
2015-06-09,17.066667556762695,17.182666778564453,16.94266700744629,17.02666664123535,39166500,-0.00113150446221999,16.194510968526206,0.012720665313496688
