Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2015-01-02,59.40541076660156,59.43416177415233,59.24009384410811,59.24728296691929,2218800
2015-01-05,59.577919006347656,59.59948089386604,59.44135307380497,59.470104085061045,5820100
2015-01-06,59.75041198730469,59.93010167201969,59.67853721015748,59.67853721015748,3887600
2015-01-07,59.786373138427734,59.85824794084589,59.692936443653714,59.75762212072129,2433400
2015-01-08,59.69291687011719,59.736040640688444,59.63541485355942,59.736040640688444,1873400
2015-01-09,59.793514251708984,59.865388996414275,59.656948398184866,59.664137517762846,1646100
2015-01-12,59.87259292602539,59.89415480640135,59.800712679848345,59.83665280293687,4397900
2015-01-13,59.930076599121094,59.994767710074605,59.822267220351414,59.879763727798014,2223400
2015-01-14,60.066654205322266,60.17446908887068,60.05228144657243,60.11696708648582,2481200
2015-01-15,60.33259201049805,60.34696476809413,60.052276625989606,60.052276625989606,4214500
2015-01-16,60.152931213378906,60.267929780346904,60.07386729947187,60.23917876768117,3631300
2015-01-20,60.0882453918457,60.25356235840823,60.06668350135829,60.16012018803554,3029500
2015-01-21,59.97322463989258,60.231978197459576,59.9660355178231,60.2247890753901,2473900
2015-01-22,59.98760986328125,60.10979754538082,59.92292420229721,60.10979754538082,2157400
2015-01-23,60.18165588378906,60.21040140017757,60.09540288354585,60.116964762683516,6255000
2015-01-26,60.10980987548828,60.19606292485434,60.073875217690855,60.1816901584745,7810500
2015-01-27,60.14570236206055,60.29664096608702,60.109762249043676,60.275079091753426,1154100
2015-01-28,60.361392974853516,60.44045143261285,60.10263925439628,60.11701202388974,1394600
2015-01-29,60.29664611816406,60.35414811042781,60.20320949350432,60.332586234251856,1551300
2015-01-30,60.627296447753906,60.627296447753906,60.45479589177527,60.51948154388208,10474400
2015-02-02,60.555267333984375,60.62728724599105,60.432832934096325,60.46163650308534,6070500
2015-02-03,60.36799621582031,60.49043058538546,60.331983521352576,60.44721974783675,1237200
2015-02-04,60.389610290527344,60.39681392940656,60.18074872116193,60.24557048154192,2945700
2015-02-05,60.25999450683594,60.324816291142014,60.21678364714424,60.27440178991219,2128200
2015-02-06,59.8710823059082,60.07994395941454,59.856680517114434,60.05113488705828,2907700
2015-02-09,59.84946823120117,59.986309931437006,59.82065916300584,59.97190264995538,1384600
2015-02-10,59.74141311645508,59.80623486919194,59.705405915837574,59.77742581183843,1447900
2015-02-11,59.74141311645508,59.813438507221775,59.69820227780773,59.77742581183843,1904000
2015-02-12,59.77021026611328,59.849433784360706,59.748604851093944,59.77021026611328,4662900
2015-02-13,59.6334342956543,59.79907964107667,59.6334342956543,59.79907964107667,1883000
2015-02-17,59.3957405090332,59.6334112115275,59.374135080582484,59.61900392938158,5281500
2015-02-18,59.561370849609375,59.64779803650053,59.41012739362494,59.48214730198418,3813000
2015-02-19,59.510963439941406,59.640601488308285,59.4893580143415,59.59018699698603,1322700
2015-02-20,59.5253791809082,59.69102446389667,59.438951971456675,59.59739910806702,3145800
2015-02-23,59.64778518676758,59.698199661235094,59.59737071230007,59.63338340610498,3952700
2015-02-24,59.892662048339844,59.93587288699229,59.54695885482265,59.647787808188944,2542200
2015-02-25,59.95027542114258,59.96468269738489,59.83504468503368,59.88545916234993,4934600
2015-02-26,59.784671783447266,59.950317112066244,59.77746814031652,59.878297165068005,2187500
2015-02-27,59.83504867553711,59.85665409657556,59.72701607557857,59.7990359772955,4094400
2015-03-02,59.64165496826172,59.894219854499646,59.627219543047204,59.86535450957223,2476100
2015-03-03,59.56950759887695,59.684963498746775,59.55507217045396,59.62723279606045,2648100
2015-03-04,59.56950759887695,59.648885938694946,59.540642247533796,59.60558515892879,1425400
2015-03-05,59.60556411743164,59.663294799738324,59.53340351729873,59.583916487941856,1340800
2015-03-06,59.25921630859375,59.39631985567055,59.194267886923065,59.39631985567055,1580000
2015-03-09,59.33137512207031,59.389105827230686,59.30250976949012,59.37467039818906,1982300
2015-03-10,59.56227493286133,59.56949264526098,59.48289661296953,59.49732653226738,3766100
2015-03-11,59.62724685668945,59.67054764666632,59.54065628774398,59.562303929980345,4829700
2015-03-12,59.670555114746094,59.81487641805386,59.641689752983574,59.800446489925015,8421500
2015-03-13,59.612823486328125,59.728279426120814,59.591175841711035,59.61282348632812,2114500
2015-03-16,59.72825241088867,59.800418534311014,59.65609179296857,59.76433547259984,1203700
2015-03-17,59.77876281738281,59.77876281738281,59.706602202572995,59.735467549597324,1471300
2015-03-18,60.14682388305664,60.14682388305664,59.728284367484505,59.843745822334135,5534300
2015-03-19,59.966373443603516,60.12513006936736,59.93029589579416,60.11070015134381,1208100
2015-03-20,60.125179290771484,60.13239700844251,60.0025056178913,60.0025056178913,1011200
2015-03-23,60.15401840209961,60.16123611662051,60.052992420819216,60.15401840209961,1572700
2015-03-24,60.25503158569336,60.29111464513106,60.13235799240821,60.19008868530778,2300500
2015-03-25,60.161231994628906,60.32720087871676,60.14679656657616,60.32720087871676,1559900
2015-03-26,59.966373443603516,60.08183480979575,59.9086427605074,60.0746170980335,2342500
2015-03-27,60.02412033081055,60.10349866512145,59.98803726775925,60.02412033081055,6542300
2015-03-30,60.09626388549805,60.125129226641526,60.04575091487219,60.11069930882023,1634800
2015-03-31,60.161231994628906,60.21174498180817,60.067418228794075,60.110719007449646,1996000
2015-04-01,60.40062713623047,60.42955876504223,60.284900620983414,60.29936919446128,3132700
2015-04-02,60.32109451293945,60.42958679176536,60.29939716080358,60.42235250167123,791200
2015-04-06,60.37167739868164,60.47293531007809,60.31381415841444,60.46570102550911,1768800
2015-04-07,60.40784454345703,60.422313114213686,60.27042623012644,60.32105519148885,977400
2015-04-08,60.36445999145508,60.422323247900316,60.277665106787225,60.40785467471708,3470700
2015-04-09,60.23427200317383,60.37893014808058,60.17640874521112,60.37893014808058,1025400
2015-04-10,60.20532989501953,60.30658781975759,60.176398271073936,60.28489048133415,4290100
2015-04-13,60.219818115234375,60.28491015174361,60.17641790608337,60.248749748620085,6046400
2015-04-14,60.32828140258789,60.458465413116464,60.321047118177795,60.41507074294027,1398100
2015-04-15,60.386146545410156,60.451244076817666,60.36444920765527,60.42954673906278,1022400
2015-04-16,60.37167739868164,60.436769405375514,60.30657987384546,60.40060901881524,1289900
2015-04-17,60.472984313964844,60.509150247974254,60.32109732378954,60.35725773965216,1693900
2015-04-20,60.40784454345703,60.45847350481945,60.33551824410257,60.42954739959201,2463600
2015-04-21,60.33555221557617,60.40787855565343,60.292157515159026,60.37895243413936,1788000
2015-04-22,60.111305236816406,60.32105536825906,60.1113052368164,60.31382108285953,1501300
2015-04-23,60.227046966552734,60.29937880918743,60.133023296530425,60.16918921784777,5518000
2015-04-24,60.32109451293945,60.37895779739948,60.27046551857357,60.30662593275119,1597900
2015-04-27,60.2776985168457,60.350030386565486,60.23430380953137,60.350030386565486,1591400
2015-04-28,60.08961868286133,60.24150559465235,60.075150109465646,60.22703702125668,1217700
2015-04-29,59.901580810546875,59.973907141150214,59.829254479943536,59.908815099050805,1905200
2015-04-30,59.96665954589844,59.96665954589844,59.72074347727135,59.80753835763566,4229900
2015-05-01,59.78478240966797,59.87898674311582,59.726807960431856,59.82826048222116,7173200
2015-05-04,59.69779968261719,59.85722659741866,59.683308839792424,59.83548756880861,1190000
2015-05-05,59.603607177734375,59.72679871673438,59.523893704558624,59.72679871673438,4175700
2015-05-06,59.43693161010742,59.56737133537454,59.38620535743393,59.56737133537454,3938900
2015-05-07,59.56015396118164,59.60363204514552,59.480440454748376,59.49493130648659,3602900
2015-05-08,59.71958541870117,59.82103797466702,59.67610180275178,59.7703116966841,1735900
2015-05-11,59.40795135498047,59.65433443713692,59.364467759675726,59.603608183237235,929200
2015-05-12,59.335479736328125,59.44418042999888,59.24127541714517,59.31374070334336,2139600
2015-05-13,59.30651092529297,59.53840875910514,59.277529224815105,59.50217334038482,2372000
2015-05-14,59.42245864868164,59.46593672727383,59.349993341445156,59.386223230689126,1485300
2015-05-15,59.66157913208008,59.69056635100408,59.52389122437774,59.53838759821309,1402700
2015-05-18,59.44418716430664,59.610862317317,59.436938976241606,59.610862317317,3747700
2015-05-19,59.31376647949219,59.40072817796937,59.248549352196314,59.27753658502204,4856500
2015-05-20,59.31376647949219,59.3934799875756,59.26304020423451,59.33550552192415,4097400
2015-05-21,59.502132415771484,59.53836780956968,59.386183578613156,59.42241897241135,2314100
2015-05-22,59.465946197509766,59.4876852402679,59.35725098371908,59.465946197509766,816600
2015-05-26,59.61088562011719,59.64711551711004,59.444210401950954,59.465949445896605,1178300
2015-05-27,59.63985061645508,59.668832311742776,59.52390172031364,59.625354240063565,2564500
2015-05-28,59.64710235595703,59.69782862355404,59.60362427765918,59.66159873455533,1073300
2015-05-29,59.66880798339844,59.75576962004826,59.63257811468674,59.72678240783165,2494300
2015-06-01,59.46985626220703,59.68043394768937,59.440810491114874,59.68043394768937,1362800
2015-06-02,59.30282974243164,59.41901279795968,59.25200104061637,59.39722986002643,1510000
2015-06-03,59.04146194458008,59.20121098024503,58.97611308812621,59.19394814955573,1390000
2015-06-04,59.18669128417969,59.25930297184474,59.10681676577312,59.12133688733947,1111300
2015-06-05,58.954307556152344,59.070485103101454,58.888953184812934,59.01239355966965,4115300
2015-06-08,59.026912689208984,59.06321574490416,58.983346806409216,59.012387034999804,4954500
2015-06-09,58.85272216796875,58.96163702033524,58.823676360697256,58.96163702033524,2883300
2015-06-10,58.72925567626953,58.816393067777945,58.692952584747204,58.758301473439005,1222800
2015-06-11,59.005126953125,59.01238423997197,58.77276635600848,58.81633223674482,1815900
2015-06-12,58.96160125732422,59.12135033046138,58.90351521793446,58.93981830006332,1785100
2015-06-15,58.968833923339844,59.12858291475505,58.954313805899865,59.09227431128247,2082900
2015-06-16,59.121334075927734,59.121334075927734,58.983373537899595,59.063242512591465,2250700
2015-06-17,59.14311599731445,59.15764165785378,58.88897233703929,59.09228726525942,865700
2015-06-18,59.099552154541016,59.13586076723801,58.96158607419225,59.08503203341212,1210300
2015-06-19,59.26655960083008,59.28834255085852,59.18668509078173,59.21573087079168,1176700
2015-06-22,58.98335266113281,59.1721418652804,58.968827005481806,59.12131315033076,1020000
2015-06-23,58.84540939331055,58.98337547578793,58.816363610688114,58.84540939331055,1096000
2015-06-24,58.954307556152344,58.983353327868244,58.87443306891223,58.92526178443644,6836900
2015-06-25,58.87446975708008,58.96160158661029,58.845423967264026,58.93256133671219,2894500
2015-06-26,58.76556396484375,58.801872596073586,58.70747237084374,58.77282679907358,963000
2015-06-29,59.06322479248047,59.10679622186859,58.874435578152614,58.954310068796985,2168400
2015-06-30,59.005126953125,59.164875902376416,58.9906012996038,59.005126953125,1547800
2015-07-01,58.86178970336914,58.95637401546283,58.81085883515741,58.83996298142815,5399300
2015-07-02,59.007347106933594,59.0655554411266,58.97824293983709,58.97824293983709,1060100
2015-07-06,59.21100616455078,59.2546651431179,59.09459517414633,59.2546651431179,2210700
2015-07-07,59.269248962402344,59.49479920404889,59.269248962402344,59.43659645046393,4183200
2015-07-08,59.436588287353516,59.48751915915135,59.34199841755134,59.40020671419134,1967800
2015-07-09,59.240177154541016,59.35659382737201,59.211072986333264,59.34203896774189,1670900
2015-07-10,58.96369171142578,59.05100420987161,58.89820594982838,58.949136852825426,2038300
2015-07-13,58.82539367675781,58.94181023323208,58.818116254216434,58.83267109929919,2846500
2015-07-14,58.934574127197266,58.98550501859849,58.90546996767502,58.93457412719726,1567700
2015-07-15,59.1019172668457,59.12374399710348,58.92002044663032,58.941847176888096,2631000
2015-07-16,59.1019172668457,59.138293300258525,58.97095133424861,58.98550063740365,1063100
2015-07-17,59.109195709228516,59.167404030415796,59.080091548634876,59.116473137139685,807900
2015-07-20,59.029144287109375,59.09463001804922,58.99276825974235,59.072803291419106,1026900
2015-07-21,59.138301849365234,59.17468343908785,59.00733589783554,59.021890754145076,1422900
2015-07-22,59.16010284423828,59.24741529095516,59.15283097029848,59.16738026922689,1624100
2015-07-23,59.29838562011719,59.32748978838833,59.14559289998306,59.18924637686352,1178400
2015-07-24,59.33475112915039,59.37840459419389,59.298369540913484,59.36384973847872,804300
2015-07-27,59.45115280151367,59.45843022821838,59.37839518761693,59.43660349915437,2022800
2015-07-28,59.34928894042969,59.40749724991592,59.342011513981426,59.378393095172804,1434700
2015-07-29,59.29838562011719,59.356593956659474,59.25473214323672,59.34931652682856,1020500
2015-07-30,59.32018280029297,59.35656438026669,59.25470261759997,59.283806771368994,788000
2015-07-31,59.523948669433594,59.53850353219693,59.458468440159635,59.50212192634227,1589100
2015-08-03,59.66172790527344,59.67630732909051,59.52319834757012,59.56694218156382,2085800
2015-08-04,59.45759582519531,59.62528426784148,59.44301083559078,59.610704840780656,1007300
